SetName,Gene
HER2_Immune_PCA_18006808,NUAK1
HER2_Immune_PCA_18006808,LPGAT1
HER2_Immune_PCA_18006808,P2RY14
HER2_Immune_PCA_18006808,ARHGAP25
HER2_Immune_PCA_18006808,GOLGA5
HER2_Immune_PCA_18006808,NR1H3
HER2_Immune_PCA_18006808,TSPAN32
HER2_Immune_PCA_18006808,ARL4A
HER2_Immune_PCA_18006808,EBI3
HER2_Immune_PCA_18006808,CTDSPL
HER2_Immune_PCA_18006808,KLRG1
HER2_Immune_PCA_18006808,CD96
HER2_Immune_PCA_18006808,RASGRP2
HER2_Immune_PCA_18006808,IGSF6
HER2_Immune_PCA_18006808,ZMPSTE24
HER2_Immune_PCA_18006808,AKAP8
HER2_Immune_PCA_18006808,LILRB2
HER2_Immune_PCA_18006808,NMUR1
HER2_Immune_PCA_18006808,IKZF1
HER2_Immune_PCA_18006808,TRIM22
HER2_Immune_PCA_18006808,BTN3A3
HER2_Immune_PCA_18006808,BTN2A2
HER2_Immune_PCA_18006808,SCML2
HER2_Immune_PCA_18006808,ATP8A1
HER2_Immune_PCA_18006808,CDIPT
HER2_Immune_PCA_18006808,IFI30
HER2_Immune_PCA_18006808,TACC3
HER2_Immune_PCA_18006808,CLEC10A
HER2_Immune_PCA_18006808,SEMA4D
HER2_Immune_PCA_18006808,UBD
HER2_Immune_PCA_18006808,BATF
HER2_Immune_PCA_18006808,CXCL13
HER2_Immune_PCA_18006808,GNLY
HER2_Immune_PCA_18006808,SORBS1
HER2_Immune_PCA_18006808,IFITM2
HER2_Immune_PCA_18006808,PDLIM5
HER2_Immune_PCA_18006808,TXNIP
HER2_Immune_PCA_18006808,CELF2
HER2_Immune_PCA_18006808,CXCR6
HER2_Immune_PCA_18006808,VAMP5
HER2_Immune_PCA_18006808,LILRB1
HER2_Immune_PCA_18006808,ADAM28
HER2_Immune_PCA_18006808,ARID5A
HER2_Immune_PCA_18006808,FGL2
HER2_Immune_PCA_18006808,BTNL3
HER2_Immune_PCA_18006808,COPS8
HER2_Immune_PCA_18006808,MSL3
HER2_Immune_PCA_18006808,IFI44L
HER2_Immune_PCA_18006808,FERMT2
HER2_Immune_PCA_18006808,LILRB4
HER2_Immune_PCA_18006808,KDELR3
HER2_Immune_PCA_18006808,LILRA2
HER2_Immune_PCA_18006808,RAB31
HER2_Immune_PCA_18006808,PIM2
HER2_Immune_PCA_18006808,ESM1
HER2_Immune_PCA_18006808,ADAM30
HER2_Immune_PCA_18006808,BTN3A2
HER2_Immune_PCA_18006808,BTN3A1
HER2_Immune_PCA_18006808,BTN2A1
HER2_Immune_PCA_18006808,CD160
HER2_Immune_PCA_18006808,CORO1A
HER2_Immune_PCA_18006808,MAP4K1
HER2_Immune_PCA_18006808,SEC63
HER2_Immune_PCA_18006808,SP140
HER2_Immune_PCA_18006808,TREX1
HER2_Immune_PCA_18006808,SLCO2B1
HER2_Immune_PCA_18006808,TFEC
HER2_Immune_PCA_18006808,NTNG1
HER2_Immune_PCA_18006808,NLRP1
HER2_Immune_PCA_18006808,SEC31A
HER2_Immune_PCA_18006808,CARD8
HER2_Immune_PCA_18006808,KLRK1
HER2_Immune_PCA_18006808,PDCD11
HER2_Immune_PCA_18006808,MAST3
HER2_Immune_PCA_18006808,KIF21B
HER2_Immune_PCA_18006808,FNBP1
HER2_Immune_PCA_18006808,SETX
HER2_Immune_PCA_18006808,CMTR1
HER2_Immune_PCA_18006808,43349
HER2_Immune_PCA_18006808,PASK
HER2_Immune_PCA_18006808,RGL1
HER2_Immune_PCA_18006808,RFTN1
HER2_Immune_PCA_18006808,CYFIP1
HER2_Immune_PCA_18006808,SYT11
HER2_Immune_PCA_18006808,FBXO28
HER2_Immune_PCA_18006808,NUP210
HER2_Immune_PCA_18006808,PLCL2
HER2_Immune_PCA_18006808,SEL1L3
HER2_Immune_PCA_18006808,CAMSAP2
HER2_Immune_PCA_18006808,WWC1
HER2_Immune_PCA_18006808,EHBP1
HER2_Immune_PCA_18006808,PHF15
HER2_Immune_PCA_18006808,SYNE1
HER2_Immune_PCA_18006808,SUN1
HER2_Immune_PCA_18006808,KIAA0895
HER2_Immune_PCA_18006808,ARHGEF18
HER2_Immune_PCA_18006808,PPWD1
HER2_Immune_PCA_18006808,COTL1
HER2_Immune_PCA_18006808,ISCU
HER2_Immune_PCA_18006808,CBX7
HER2_Immune_PCA_18006808,TNFRSF13B
HER2_Immune_PCA_18006808,ZFYVE26
HER2_Immune_PCA_18006808,HMHA1
HER2_Immune_PCA_18006808,LILRA4
HER2_Immune_PCA_18006808,PRG1
HER2_Immune_PCA_18006808,HEBP2
HER2_Immune_PCA_18006808,SH3BP4
HER2_Immune_PCA_18006808,MAFF
HER2_Immune_PCA_18006808,APOL2
HER2_Immune_PCA_18006808,TNFAIP8
HER2_Immune_PCA_18006808,PRKD2
HER2_Immune_PCA_18006808,IFFO1
HER2_Immune_PCA_18006808,SAMHD1
HER2_Immune_PCA_18006808,KBTBD2
HER2_Immune_PCA_18006808,MOXD1
HER2_Immune_PCA_18006808,IPCEF1
HER2_Immune_PCA_18006808,GLCE
HER2_Immune_PCA_18006808,PPP1R16B
HER2_Immune_PCA_18006808,CCDC9
HER2_Immune_PCA_18006808,FBXW2
HER2_Immune_PCA_18006808,PTPN22
HER2_Immune_PCA_18006808,STAP1
HER2_Immune_PCA_18006808,FBXO3
HER2_Immune_PCA_18006808,PLA2G2D
HER2_Immune_PCA_18006808,GALNT8
HER2_Immune_PCA_18006808,CYFIP2
HER2_Immune_PCA_18006808,LAT
HER2_Immune_PCA_18006808,LAMP3
HER2_Immune_PCA_18006808,TSPAN13
HER2_Immune_PCA_18006808,DKK3
HER2_Immune_PCA_18006808,CYTH4
HER2_Immune_PCA_18006808,DISC1
HER2_Immune_PCA_18006808,GPR162
HER2_Immune_PCA_18006808,SIT1
HER2_Immune_PCA_18006808,ADAMDEC1
HER2_Immune_PCA_18006808,P2RY10
HER2_Immune_PCA_18006808,APOBEC3C
HER2_Immune_PCA_18006808,MAT2B
HER2_Immune_PCA_18006808,SLCO3A1
HER2_Immune_PCA_18006808,IGKV1-5
HER2_Immune_PCA_18006808,IGLV2-14
HER2_Immune_PCA_18006808,IGLJ3
HER2_Immune_PCA_18006808,IGKV1D-13
HER2_Immune_PCA_18006808,COA3
HER2_Immune_PCA_18006808,TMEM176B
HER2_Immune_PCA_18006808,CTNNA3
HER2_Immune_PCA_18006808,CLEC2D
HER2_Immune_PCA_18006808,C11orf21
HER2_Immune_PCA_18006808,ICOS
HER2_Immune_PCA_18006808,SNX15
HER2_Immune_PCA_18006808,GPR171
HER2_Immune_PCA_18006808,FTSJ2
HER2_Immune_PCA_18006808,PILRA
HER2_Immune_PCA_18006808,GLTSCR2
HER2_Immune_PCA_18006808,TBX21
HER2_Immune_PCA_18006808,CD209
HER2_Immune_PCA_18006808,TAX1BP3
HER2_Immune_PCA_18006808,PODXL2
HER2_Immune_PCA_18006808,IL21R
HER2_Immune_PCA_18006808,DEF6
HER2_Immune_PCA_18006808,CUZD1
HER2_Immune_PCA_18006808,TRAT1
HER2_Immune_PCA_18006808,C6orf48
HER2_Immune_PCA_18006808,CLEC4A
HER2_Immune_PCA_18006808,NTM
HER2_Immune_PCA_18006808,DESI2
HER2_Immune_PCA_18006808,UBXN1
HER2_Immune_PCA_18006808,LAP3
HER2_Immune_PCA_18006808,ANGPTL4
HER2_Immune_PCA_18006808,INSIG2
HER2_Immune_PCA_18006808,LEF1
HER2_Immune_PCA_18006808,PLEKHO1
HER2_Immune_PCA_18006808,WBP5
HER2_Immune_PCA_18006808,HERC5
HER2_Immune_PCA_18006808,BET1L
HER2_Immune_PCA_18006808,TLR7
HER2_Immune_PCA_18006808,COA4
HER2_Immune_PCA_18006808,GMIP
HER2_Immune_PCA_18006808,PLAC8
HER2_Immune_PCA_18006808,MS4A4A
HER2_Immune_PCA_18006808,PLA1A
HER2_Immune_PCA_18006808,ZNF589
HER2_Immune_PCA_18006808,TRPV2
HER2_Immune_PCA_18006808,NOL7
HER2_Immune_PCA_18006808,BIN2
HER2_Immune_PCA_18006808,SUCO
HER2_Immune_PCA_18006808,CHMP3
HER2_Immune_PCA_18006808,ACSL5
HER2_Immune_PCA_18006808,UIMC1
HER2_Immune_PCA_18006808,CD244
HER2_Immune_PCA_18006808,TUBA8
HER2_Immune_PCA_18006808,CECR1
HER2_Immune_PCA_18006808,NUDT9
HER2_Immune_PCA_18006808,UBASH3A
HER2_Immune_PCA_18006808,S1PR5
HER2_Immune_PCA_18006808,C21orf91
HER2_Immune_PCA_18006808,TREM1
HER2_Immune_PCA_18006808,SH3TC1
HER2_Immune_PCA_18006808,FAM105A
HER2_Immune_PCA_18006808,CPVL
HER2_Immune_PCA_18006808,RHOF
HER2_Immune_PCA_18006808,EPB41L4B
HER2_Immune_PCA_18006808,TMEM106B
HER2_Immune_PCA_18006808,LEPROT
HER2_Immune_PCA_18006808,ASPN
HER2_Immune_PCA_18006808,LAX1
HER2_Immune_PCA_18006808,TXNL4B
HER2_Immune_PCA_18006808,HCFC1R1
HER2_Immune_PCA_18006808,BANK1
HER2_Immune_PCA_18006808,TAPBPL
HER2_Immune_PCA_18006808,PLEKHJ1
HER2_Immune_PCA_18006808,KIAA1551
HER2_Immune_PCA_18006808,ZNF532
HER2_Immune_PCA_18006808,TMEM140
HER2_Immune_PCA_18006808,GIMAP4
HER2_Immune_PCA_18006808,SLC29A3
HER2_Immune_PCA_18006808,C19orf66
HER2_Immune_PCA_18006808,GIMAP5
HER2_Immune_PCA_18006808,PI4K2A
HER2_Immune_PCA_18006808,TMEM176A
HER2_Immune_PCA_18006808,DNAH3
HER2_Immune_PCA_18006808,GALNT10
HER2_Immune_PCA_18006808,DOCK10
HER2_Immune_PCA_18006808,AMBRA1
HER2_Immune_PCA_18006808,BCAS4
HER2_Immune_PCA_18006808,IARS2
HER2_Immune_PCA_18006808,NECAP2
HER2_Immune_PCA_18006808,FAM21B
HER2_Immune_PCA_18006808,DHX32
HER2_Immune_PCA_18006808,WWC3
HER2_Immune_PCA_18006808,ARHGAP15
HER2_Immune_PCA_18006808,BIN3
HER2_Immune_PCA_18006808,MOSPD1
HER2_Immune_PCA_18006808,CRTAM
HER2_Immune_PCA_18006808,SLC2A9
HER2_Immune_PCA_18006808,ASCL3
HER2_Immune_PCA_18006808,SLAMF8
HER2_Immune_PCA_18006808,POGLUT1
HER2_Immune_PCA_18006808,PGLYRP4
HER2_Immune_PCA_18006808,ATP13A1
HER2_Immune_PCA_18006808,RTN4
HER2_Immune_PCA_18006808,GRAMD1B
HER2_Immune_PCA_18006808,MTUS1
HER2_Immune_PCA_18006808,BAHCC1
HER2_Immune_PCA_18006808,WDR48
HER2_Immune_PCA_18006808,SLAMF7
HER2_Immune_PCA_18006808,C6orf47
HER2_Immune_PCA_18006808,CADM3
HER2_Immune_PCA_18006808,CELA2A
HER2_Immune_PCA_18006808,TNN
HER2_Immune_PCA_18006808,GPSM3
HER2_Immune_PCA_18006808,SAMSN1
HER2_Immune_PCA_18006808,RTP4
HER2_Immune_PCA_18006808,DPEP2
HER2_Immune_PCA_18006808,MS4A6A
HER2_Immune_PCA_18006808,NARFL
HER2_Immune_PCA_18006808,CLEC7A
HER2_Immune_PCA_18006808,ACBD3
HER2_Immune_PCA_18006808,PARP12
HER2_Immune_PCA_18006808,BCL11B
HER2_Immune_PCA_18006808,MRPS6
HER2_Immune_PCA_18006808,ZNF747
HER2_Immune_PCA_18006808,PVRIG
HER2_Immune_PCA_18006808,PLEKHF1
HER2_Immune_PCA_18006808,TMEM243
HER2_Immune_PCA_18006808,LILRA6
HER2_Immune_PCA_18006808,ZNF576
HER2_Immune_PCA_18006808,EFHD2
HER2_Immune_PCA_18006808,FCRL2
HER2_Immune_PCA_18006808,ZBED2
HER2_Immune_PCA_18006808,TNFAIP8L2
HER2_Immune_PCA_18006808,PARP8
HER2_Immune_PCA_18006808,ANKRD55
HER2_Immune_PCA_18006808,ARHGAP28
HER2_Immune_PCA_18006808,TREML2
HER2_Immune_PCA_18006808,CPSF7
HER2_Immune_PCA_18006808,PLBD1
HER2_Immune_PCA_18006808,RIN3
HER2_Immune_PCA_18006808,DENND1C
HER2_Immune_PCA_18006808,WLS
HER2_Immune_PCA_18006808,TMEM156
HER2_Immune_PCA_18006808,C14orf159
HER2_Immune_PCA_18006808,ATF7IP2
HER2_Immune_PCA_18006808,HEXA-AS1
HER2_Immune_PCA_18006808,KIAA0226L
HER2_Immune_PCA_18006808,MUS81
HER2_Immune_PCA_18006808,RUNX1-IT1
HER2_Immune_PCA_18006808,CXorf21
HER2_Immune_PCA_18006808,MED28
HER2_Immune_PCA_18006808,TRAF3IP3
HER2_Immune_PCA_18006808,THUMPD2
HER2_Immune_PCA_18006808,LIMD2
HER2_Immune_PCA_18006808,APOL5
HER2_Immune_PCA_18006808,APOL3
HER2_Immune_PCA_18006808,NPL
HER2_Immune_PCA_18006808,SLC2A10
HER2_Immune_PCA_18006808,FAM49A
HER2_Immune_PCA_18006808,PLA2G12A
HER2_Immune_PCA_18006808,ITM2C
HER2_Immune_PCA_18006808,RASSF4
HER2_Immune_PCA_18006808,ZDHHC18
HER2_Immune_PCA_18006808,GLYR1
HER2_Immune_PCA_18006808,CBR4
HER2_Immune_PCA_18006808,GUSBP11
HER2_Immune_PCA_18006808,SP140L
HER2_Immune_PCA_18006808,EGLN3
HER2_Immune_PCA_18006808,TOE1
HER2_Immune_PCA_18006808,EFHC1
HER2_Immune_PCA_18006808,OSBPL9
HER2_Immune_PCA_18006808,MBOAT2
HER2_Immune_PCA_18006808,MTERFD2
HER2_Immune_PCA_18006808,RAB40A
HER2_Immune_PCA_18006808,A2M-AS1
HER2_Immune_PCA_18006808,PYHIN1
HER2_Immune_PCA_18006808,DSTNP2
HER2_Immune_PCA_18006808,PAOX
HER2_Immune_PCA_18006808,U2AF1L4
HER2_Immune_PCA_18006808,APOBEC3A
HER2_Immune_PCA_18006808,APOBEC3F
HER2_Immune_PCA_18006808,GPR116
HER2_Immune_PCA_18006808,FGD2
HER2_Immune_PCA_18006808,CCZ1B
HER2_Immune_PCA_18006808,NCR3
HER2_Immune_PCA_18006808,SIRPB2
HER2_Immune_PCA_18006808,IGKV1OR2-118
HER2_Immune_PCA_18006808,GVINP1
HER2_Immune_PCA_18006808,LOC391020
HER2_Immune_PCA_18006808,MXRA7
HER2_Immune_PCA_18006808,CCDC88C
HER2_Immune_PCA_18006808,IRS3P
HER2_Immune_PCA_18006808,GIMAP6
HER2_Immune_PCA_18006808,NCF1
HER2_Immune_PCA_18006808,LOC728392
IL8_21978456,CXCL1
IL8_21978456,CXCL8
IL8_21978456,CXCL2
IFN_21978456,IFI27
IFN_21978456,MX1
IFN_21978456,ISG15
IFN_21978456,IFIT1
IFN_21978456,IFIT3
IFN_21978456,RSAD2
IFN_21978456,IFI44L
IFN_21978456,IFI44
IFN_21978456,OAS1
IFN_21978456,OAS2
IFN_21978456,OAS3
IFN_21978456,HERC6
IFN_21978456,OASL
MHC1_21978456,HLA-E
MHC1_21978456,HLA-G
MHC1_21978456,HLA-B
MHC1_21978456,HLA-C
MHC1_21978456,HLA-J
MHC1_21978456,HLA-F
MHC1_21978456,HLA-A
MHC2_21978456,HLA-DPB1
MHC2_21978456,HLA-DMB
MHC2_21978456,CD74
MHC2_21978456,HLA-DRB5
MHC2_21978456,HLA-DRB1
MHC2_21978456,HLA-DRB4
MHC2_21978456,HLA-DRB3
MHC2_21978456,HLA-DRA
MHC2_21978456,HLA-DPA1
MHC2_21978456,HLA-DQA1
MHC2_21978456,HLA-DQA2
MHC2_21978456,LOC100509457
MHC2_21978456,HLA-DMA
MHC2_21978456,HLA-DQB1
MHC2_21978456,LOC101060835
Bcell_21978456,IGHA1
Bcell_21978456,IGHG1
Bcell_21978456,IGHM
Bcell_21978456,IGH
Bcell_21978456,IGHA2
Bcell_21978456,IGHD
Bcell_21978456,IGHG3
Bcell_21978456,IGHG4
Bcell_21978456,IGHV4-31
Bcell_21978456,IGHV1-69
Bcell_21978456,IGLJ3
Bcell_21978456,IGHV3-23
Bcell_21978456,IGK
Bcell_21978456,IGHG2
Bcell_21978456,IGKC
Bcell_21978456,GUSBP11
Bcell_21978456,IGLC1
Bcell_21978456,IGLV1-44
Bcell_21978456,CYAT1
Bcell_21978456,IGLV@
Bcell_21978456,NA
Bcell_21978456,IGKV1D-13
Bcell_21978456,IGLL3P
Bcell_21978456,IGLL5
Bcell_21978456,SCFV
Tcell_21978456,CORO1A
Tcell_21978456,LCK
Tcell_21978456,GZMK
Tcell_21978456,LAPTM5
Tcell_21978456,IL10RA
Tcell_21978456,CD27
Tcell_21978456,SELL
Tcell_21978456,TRAC
Tcell_21978456,CD48
Tcell_21978456,CD2
Tcell_21978456,TRBC1
Tcell_21978456,CD3D
Tcell_21978456,IL23A
Tcell_21978456,ITK
Tcell_21978456,CD53
Tcell_21978456,EVI2B
Tcell_21978456,PTPRC
Tcell_21978456,YME1L1
Tcell_21978456,TRAV20
Tcell_21978456,TRAJ17
Tcell_21978456,SAMSN1
Tcell_21978456,ARHGAP25
Tcell_21978456,PLAC8
Tcell_21978456,CD52
CD103pos_mean_25446897,BATF3
CD103pos_mean_25446897,BTLA
CD103pos_mean_25446897,CCR7
CD103pos_mean_25446897,CLEC9A
CD103pos_mean_25446897,FLT3
CD103pos_mean_25446897,IRF8
CD103pos_mean_25446897,KIT
CD103pos_mean_25446897,MYCL1
CD103pos_mean_25446897,XCR1
CD103pos_mean_25446897,ZBTB46
CD103neg_mean_25446897,ABCC3
CD103neg_mean_25446897,APOE
CD103neg_mean_25446897,C1QA
CD103neg_mean_25446897,C1QB
CD103neg_mean_25446897,C1QC
CD103neg_mean_25446897,C5AR1
CD103neg_mean_25446897,CYP4F18/CYP4F3A
CD103neg_mean_25446897,LYVE1
CD103neg_mean_25446897,MERTK
CD103neg_mean_25446897,MRC1
CD103neg_mean_25446897,MS4A7
CD103neg_mean_25446897,SIGLEC1
CD103neg_mean_25446897,STAB1
CD103neg_mean_25446897,TLR7
CD103neg_mean_25446897,TMEM119
CD103neg_mean_25446897,TMEM37
CD103neg_mean_25446897,TREM2
CD103pos_CD103neg_ratio_25446897,CD103pos_mean_25446897
CD103pos_CD103neg_ratio_25446897,CD103neg_mean_25446897
aDC,CCL1
aDC,EBI3
aDC,INDO
aDC,LAMP3
aDC,OAS3
B cells,ABCB4
B cells,BACH2
B cells,BCL11A
B cells,BLK
B cells,BLNK
B cells,CCR9
B cells,CD19
B cells,CD72
B cells,COCH
B cells,CR2
B cells,DTNB
B cells,FCRL2
B cells,GLDC
B cells,GNG7
B cells,HLA-DOB
B cells,HLA-DQA1
B cells,IGHA1
B cells,IGHG1
B cells,IGHM
B cells,IGKC
B cells,IGL
B cells,KIAA0125
B cells,MEF2C
B cells,MICAL3
B cells,MS4A1
B cells,OSBPL10
B cells,PNOC
B cells,QRSL1
B cells,SCN3A
B cells,SLC15A2
B cells,SPIB
B cells,TCL1A
B cells,TNFRSF17
CD8 T cells,ABT1
CD8 T cells,AES
CD8 T cells,APBA2
CD8 T cells,ARHGAP8
CD8 T cells,C12orf47
CD8 T cells,C19orf6
CD8 T cells,C4orf15
CD8 T cells,CAMLG
CD8 T cells,CD8A
CD8 T cells,CD8B
CD8 T cells,CDKN2AIP
CD8 T cells,DNAJB1
CD8 T cells,FLT3LG
CD8 T cells,GADD45A
CD8 T cells,GZMM
CD8 T cells,KLF9
CD8 T cells,LEPROTL1
CD8 T cells,LIME1
CD8 T cells,MYST3
CD8 T cells,PF4
CD8 T cells,PPP1R2
CD8 T cells,PRF1
CD8 T cells,PRR5
CD8 T cells,RBM3
CD8 T cells,SF1
CD8 T cells,SFRS7
CD8 T cells,SLC16A7
CD8 T cells,TBCC
CD8 T cells,THUMPD1
CD8 T cells,TMC6
CD8 T cells,TSC22D3
CD8 T cells,VAMP2
CD8 T cells,ZEB1
CD8 T cells,ZFP36L2
CD8 T cells,ZNF22
CD8 T cells,ZNF609
CD8 T cells,ZNF91
Cytotoxic cells,APBA2
Cytotoxic cells,APOL3
Cytotoxic cells,CTSW
Cytotoxic cells,DUSP2
Cytotoxic cells,GNLY
Cytotoxic cells,GZMA
Cytotoxic cells,GZMH
Cytotoxic cells,KLRB1
Cytotoxic cells,KLRD1
Cytotoxic cells,KLRF1
Cytotoxic cells,KLRK1
Cytotoxic cells,NKG7
Cytotoxic cells,RORA
Cytotoxic cells,RUNX3
Cytotoxic cells,SIGIRR
Cytotoxic cells,WHAMMP3
Cytotoxic cells,ZBTB16
DC,CCL13
DC,CCL17
DC,CCL22
DC,CD209
DC,HSD11B1
DC,NPR1
DC,PPFIBP2
Eosinophils,ABHD2
Eosinophils,ACACB
Eosinophils,C9orf156
Eosinophils,CAT
Eosinophils,CCR3
Eosinophils,CLC
Eosinophils,CYSLTR2
Eosinophils,EMR1
Eosinophils,EPN2
Eosinophils,GALC
Eosinophils,GPR44
Eosinophils,HES1
Eosinophils,HIST1H1C
Eosinophils,HRH4
Eosinophils,IGSF2
Eosinophils,IL5RA
Eosinophils,KBTBD11
Eosinophils,KCNH2
Eosinophils,LRP5L
Eosinophils,MYO15B
Eosinophils,RCOR3
Eosinophils,RNASE2
Eosinophils,RRP12
Eosinophils,SIAH1
Eosinophils,SMPD3
Eosinophils,SYNJ1
Eosinophils,TGIF1
Eosinophils,THBS1
Eosinophils,THBS4
Eosinophils,TIPARP
Eosinophils,TKTL1
iDC,ABCG2
iDC,BLVRB
iDC,CARD9
iDC,CD1A
iDC,CD1B
iDC,CD1C
iDC,CD1E
iDC,CH25H
iDC,CLEC10A
iDC,CSF1R
iDC,CTNS
iDC,F13A1
iDC,FABP4
iDC,FZD2
iDC,GSTT1
iDC,GUCA1A
iDC,HS3ST2
iDC,LMAN2L
iDC,MMP12
iDC,MS4A6A
iDC,NUDT9
iDC,PDXK
iDC,PPARG
iDC,PREP
iDC,RAP1GAP
iDC,SLC26A6
iDC,SLC7A8
iDC,SYT17
iDC,TACSTD2
iDC,TM7SF4
iDC,VASH1
Lymph vessels,FIGF
Lymph vessels,PDPN
Lymph vessels,VEGFC
Macrophages,APOE
Macrophages,ATG7
Macrophages,BCAT1
Macrophages,CCL7
Macrophages,CD163
Macrophages,CD68
Macrophages,CD84
Macrophages,CHI3L1
Macrophages,CHIT1
Macrophages,CLEC5A
Macrophages,COL8A2
Macrophages,COLEC12
Macrophages,CTSK
Macrophages,CXCL5
Macrophages,CYBB
Macrophages,DNASE2B
Macrophages,EMP1
Macrophages,FDX1
Macrophages,FN1
Macrophages,GM2A
Macrophages,GPC4
Macrophages,KAL1
Macrophages,MARCO
Macrophages,ME1
Macrophages,MS4A4A
Macrophages,MSR1
Macrophages,PCOLCE2
Macrophages,PTGDS
Macrophages,RAI14
Macrophages,SCARB2
Macrophages,SCG5
Macrophages,SGMS1
Macrophages,SULT1C2
Mast cells,ABCC4
Mast cells,ADCYAP1
Mast cells,CALB2
Mast cells,CEACAM8
Mast cells,CMA1
Mast cells,CPA3
Mast cells,CTSG
Mast cells,ELA2
Mast cells,GATA2
Mast cells,HDC
Mast cells,HPGD
Mast cells,HPGDS
Mast cells,KIT
Mast cells,LINC01140
Mast cells,MAOB
Mast cells,MLPH
Mast cells,MPO
Mast cells,MS4A2
Mast cells,NR0B1
Mast cells,PPM1H
Mast cells,PRG2
Mast cells,PTGS1
Mast cells,SCG2
Mast cells,SIGLEC6
Mast cells,SLC18A2
Mast cells,SLC24A3
Mast cells,TAL1
Mast cells,TPSAB1
Mast cells,TPSB2
Mast cells,VWA5A
Neutrophils,ALPL
Neutrophils,BST1
Neutrophils,CD93
Neutrophils,CEACAM3
Neutrophils,CREB5
Neutrophils,CRISPLD2
Neutrophils,CSF3R
Neutrophils,CYP4F3
Neutrophils,DYSF
Neutrophils,FCAR
Neutrophils,FCGR3B
Neutrophils,FLJ11151
Neutrophils,FPR1
Neutrophils,FPRL1
Neutrophils,G0S2
Neutrophils,HIST1H2BC
Neutrophils,HPSE
Neutrophils,IL8RA
Neutrophils,IL8RB
Neutrophils,KCNJ15
Neutrophils,LILRB2
Neutrophils,MGAM
Neutrophils,MME
Neutrophils,PDE4B
Neutrophils,S100A12
Neutrophils,SIGLEC5
Neutrophils,SLC22A4
Neutrophils,SLC25A37
Neutrophils,TECPR2
Neutrophils,TNFRSF10C
Neutrophils,VNN3
NK CD56bright cells,DUSP4
NK CD56bright cells,FOXJ1
NK CD56bright cells,LPCAT4
NK CD56bright cells,MADD
NK CD56bright cells,MAR6
NK CD56bright cells,MPPED1
NK CD56bright cells,MUC3B
NK CD56bright cells,NIBP
NK CD56bright cells,PLA2G6
NK CD56bright cells,RRAD
NK CD56bright cells,XCL1
NK CD56dim cells,EDG8
NK CD56dim cells,FLJ20699
NK CD56dim cells,GTF3C1
NK CD56dim cells,GZMB
NK CD56dim cells,IL21R
NK CD56dim cells,KIR2DL3
NK CD56dim cells,KIR2DS1
NK CD56dim cells,KIR2DS2
NK CD56dim cells,KIR2DS5
NK CD56dim cells,KIR3DL1
NK CD56dim cells,KIR3DL2
NK CD56dim cells,KIR3DL3
NK CD56dim cells,KIR3DS1
NK CD56dim cells,SPON2
NK CD56dim cells,TMEPAI
NK cells,ADARB1
NK cells,AF107846
NK cells,ALDH1B1
NK cells,APBB2
NK cells,ATL2
NK cells,BCL2
NK cells,CDC5L
NK cells,FGF18
NK cells,FUT5
NK cells,FZR1
NK cells,GAGE2A
NK cells,IGFBP5
NK cells,KANK2
NK cells,LDB3
NK cells,MAPRE3
NK cells,MCM3AP
NK cells,MRC2
NK cells,NCR1
NK cells,PDLIM4
NK cells,PRX
NK cells,PSMD4
NK cells,RP5-886K2.1
NK cells,SGMS1
NK cells,SLC30A5
NK cells,SMEK1
NK cells,SPN
NK cells,TBXA2R
NK cells,TCTN2
NK cells,TINAGL1
NK cells,TRPV6
NK cells,XCL1
NK cells,XCL2
NK cells,ZNF205
NK cells,ZNF528
NK cells,ZNF747
pDC,IL3RA
T cells,BCL11B
T cells,CD2
T cells,CD28
T cells,CD3D
T cells,CD3E
T cells,CD3G
T cells,CD6
T cells,CD96
T cells,GIMAP5
T cells,ITM2A
T cells,LCK
T cells,NCALD
T cells,PRKCQ
T cells,SH2D1A
T cells,SKAP1
T cells,TRA
T cells,TRAC
T cells,TRAT1
T cells,TRBC1
T helper cells,ANP32B
T helper cells,ASF1A
T helper cells,ATF2
T helper cells,BATF
T helper cells,C13orf34
T helper cells,CD28
T helper cells,DDX50
T helper cells,FAM111A
T helper cells,FRYL
T helper cells,GOLGA8A
T helper cells,ICOS
T helper cells,ITM2A
T helper cells,LRBA
T helper cells,NAP1L4
T helper cells,NUP107
T helper cells,PHF10
T helper cells,PPP2R5C
T helper cells,RPA1
T helper cells,SEC24C
T helper cells,SLC25A12
T helper cells,SRSF10
T helper cells,TRA
T helper cells,UBE2L3
T helper cells,YME1L1
Tcm cells,AQP3
Tcm cells,ATF7IP
Tcm cells,ATM
Tcm cells,CASP8
Tcm cells,CDC14A
Tcm cells,CEP68
Tcm cells,CLUAP1
Tcm cells,CREBZF
Tcm cells,CYLD
Tcm cells,DOCK9
Tcm cells,FAM153B
Tcm cells,FOXP1
Tcm cells,FYB
Tcm cells,HNRPH1
Tcm cells,INPP4B
Tcm cells,KLF12
Tcm cells,LOC441155
Tcm cells,MAP3K1
Tcm cells,MLL
Tcm cells,N4BP2L2-IT2
Tcm cells,NEFL
Tcm cells,NFATC3
Tcm cells,PCM1
Tcm cells,PCNX
Tcm cells,PDXDC2
Tcm cells,PHC3
Tcm cells,POLR2J2
Tcm cells,PSPC1
Tcm cells,REPS1
Tcm cells,RPP38
Tcm cells,SLC7A6
